id,date,barangay,crime_type,crime_count,latitude,longitude
3468,2020-01-18,MABUHAY,Cyberbullying,2,7.200328177480945,125.59523649625407
3469,2022-10-23,"BARANGAY 10-A (BRGY UNDER ps 14, DCPO)",Identity Theft,2,7.251210123931045,125.58425065509567
3470,2020-01-23,BAO JOAQUIN,Physical Injury,2,7.050918528573077,125.50024290671516
3471,2023-10-13,"MATINA APLAYA (BRGY UNDER PS 15, DCPO)",Murder,4,7.005743460399051,125.64537125304973
3472,2023-11-23,"BALIOK (BRGY IS NOW UNDER PS 17, DCPO)",Robbery,1,7.233730775918736,125.41150915840672
3473,2022-01-24,ULAS,Online Scam,4,7.182909227545784,125.66123915170144
3474,2020-11-17,CATALUNAN GRANDE,Robbery,2,7.209891870886636,125.55382496993818
3475,2020-09-12,TAPAK,Robbery,2,7.2514464924965925,125.51947507045902
3476,2020-01-10,76-A (BUCANA),Illegal Drugs,5,7.24084328044735,125.5491501842153
3477,2023-01-12,"BARANGAY 10-A (BRGY UNDER ps 14, DCPO)",Robbery,4,7.288276044078647,125.60022465916015
3478,2022-12-11,WANGAN,Illegal Drugs,2,7.160780523655635,125.40382962795537
3479,2023-12-07,BUNAWAN (POB.),Identity Theft,1,7.146548689797972,125.66146555693747
3480,2020-04-19,TACUNAN,Vandalism,4,7.120566159967219,125.53402185759342
3481,2020-05-30,SIRIB,Identity Theft,4,7.046107312853262,125.50288995591004
3482,2024-04-18,ILANG,Robbery,4,7.171782169864606,125.44147366969023
3483,2024-09-08,WANGAN,Murder,2,7.083103757297794,125.53183961230754
3484,2020-02-10,BAGO OSHIRO,Online Scam,4,7.276392253663892,125.54889683138532
3485,2021-05-26,MINTAL,Physical Injury,5,7.1749572412831295,125.52109400834804
3486,2022-09-26,"INDANGAN (BRGY UNDER PS 13, DCPO)",Illegal Drugs,1,7.177852054152433,125.60359802814807
3487,2022-05-12,"LAPU-LAPU(BRGY IS NOW UNDER PS 18, DCPO)",Robbery,5,7.106477398263103,125.52626895862777
3488,2023-05-23,GUMITAN,Homicide,5,7.0155968055933124,125.68842527335397
3489,2020-08-05,MAGSAYSAY,Homicide,4,7.009523129611897,125.57978325534708
3490,2022-10-08,FATIMA (BENOWANG),Robbery,4,7.127000543245959,125.64224338069558
3491,2020-01-22,"LOS AMIGOS (BRGY IS NOW UNDER PS 20, DCPO)",Illegal Drugs,2,7.025369613429171,125.43280677093284
3492,2021-06-19,LIZADA,Cyberbullying,1,7.182054086662042,125.51918738788378
3493,2023-04-02,BARANGAY 23-C,Assault,2,7.264291901691897,125.50105431043416
3494,2023-03-02,WINES,Physical Injury,3,7.264874444955616,125.57084471644099
3495,2021-10-30,CALINAN (POB.),Identity Theft,1,7.19771362303967,125.65833405601843
3496,2022-04-26,76-A BUCANA,Online Scam,2,7.063369549441879,125.42350146532861
3497,2021-05-01,MINTAL,Carnapping,3,7.2588990494076615,125.42177243941342
3498,2022-11-25,BARANGAY 32-D,Online Scam,3,7.265828030593962,125.65509531244729
3499,2021-04-05,"BARANGAY 10-A (BRGY UNDER ps 14, DCPO)",Phishing,5,7.058996075485887,125.46385502581151
3500,2022-03-09,"CENTRO (SAN JUAN) (BRGY IS NOW UNDER PS 18, DCPO)",Assault,2,7.221227825731203,125.60062597633495
3501,2021-09-10,TAMUGAN,Carnapping,2,7.085955864678136,125.56286343970825
3502,2023-03-10,SALOY,Online Scam,3,7.2407920937058785,125.64986807846617
3503,2020-04-22,TAMBOBONG,Robbery,5,7.299171369971081,125.43752667295092
3504,2021-04-14,RIVERSIDE,Murder,4,7.009007801598818,125.43893488971679
3505,2022-07-08,SAN ISIDRO,Carnapping,5,7.269209759737279,125.5670455080835
3506,2024-05-05,BARANGAY 11-A,Theft,3,7.186789160079598,125.68391359600751
3507,2023-05-24,NEW VALENCIA,Cyber Fraud,2,7.292014785749446,125.52449932751124
3508,2021-04-30,"MAA (BRGY IS NOW UNDER ps 16, DCPO)",Online Scam,5,7.139502855257928,125.49808263007641
3509,2024-02-16,MALABOG,Hacking,1,7.254216379171412,125.58200679695938
3510,2020-09-22,CARMEN,Homicide,2,7.018718220579483,125.6791345801635
3511,2022-07-03,ILANG,Carnapping,4,7.100583715023489,125.65107834985339
3512,2021-08-06,"ANGALAN (BRGY IS NOW UNDER PS 20, DCPO)",Carnapping,5,7.020104961325363,125.69864508321997
3513,2021-10-30,BANGKAS HEIGHTS,Hacking,2,7.292602940043721,125.40677057496072
3514,2022-07-20,"LOS AMIGOS (BRGY IS NOW UNDER PS 20, DCPO)",Robbery,3,7.24509217218155,125.43385744341383
3515,2024-08-14,BARANGAY 14-B,Phishing,4,7.255764226373791,125.58284032901
3516,2020-09-24,BARANGAY 38-D (OB.),Phishing,5,7.281389569430168,125.64617293180015
3517,2020-08-22,BAGUIO PROPER,Theft,1,7.025531045835936,125.48557330269203
3518,2020-06-27,TAMUGAN,Hacking,5,7.115679277754,125.47176332641027
3519,2023-02-06,SIRIB,Hacking,3,7.0213104667132,125.63609273981436
3520,2021-06-29,ILANG,Theft,1,7.063237930465008,125.41691455615597
3521,2023-06-09,"TOMAS MONTEVERDE, SR. (BRGY IS NOW UNDER PS 18, DCPO)",Cyberbullying,3,7.068809733111301,125.51081479427478
3522,2020-08-12,BARANGAY 28-C,Murder,2,7.140732163314274,125.5517427667777
3523,2021-12-09,SAN ISIDRO,Homicide,2,7.080568650236093,125.5681046023051
3524,2020-06-20,MARAPANGI,Robbery,3,7.030293432045329,125.61858454703784
3525,2022-12-15,BUHANGIN (POB.),Physical Injury,5,7.050247326728233,125.5064537170292
3526,2022-02-16,TUGBOK (POB.),Vandalism,5,7.044182669065627,125.58380530340239
3527,2020-01-24,"BAGO APLAYA (BRGY IS NOW UNDER PS 17, DCPO)",Homicide,5,7.291923039373689,125.57561262683728
3528,2020-06-11,SUAWAN (TULI),Online Scam,4,7.227787752075542,125.56428483019613
3529,2020-12-17,MATINA PANGI,Carnapping,3,7.290328439580868,125.59214498794267
3530,2024-09-01,BUDA,Homicide,4,7.131922145952372,125.47783475132043
3531,2020-06-02,VICENTE HIZON SR.,Vandalism,2,7.083510544498797,125.42539462607539
3532,2024-01-01,"DUMOY (BRGY IS NOW UNDER PS 17, DCPO)",Phishing,1,7.239487959162756,125.43578150161193
3533,2021-12-21,"BARANGAY 10-A (BRGY UNDER ps 14, DCPO)",Physical Injury,1,7.097876175412344,125.46737471479618
3534,2024-11-07,"PACIANO BANGOY (BRGY IS NOW UNDER PS 18, DCPO)",Illegal Drugs,4,7.089815012111605,125.55005938065683
3535,2022-11-01,LACSON,Identity Theft,5,7.06975179766235,125.6521328251638
3536,2021-12-04,"LOS AMIGOS (BRGY IS NOW UNDER PS 20, DCPO)",Homicide,1,7.038903693467271,125.61038800262652
3537,2024-03-14,PANACAN,Physical Injury,3,7.0769389183050295,125.63671218126062
3538,2023-05-12,TAMUGAN,Carnapping,4,7.106595924542166,125.50529268717783
3539,2022-02-05,MAPI-ILA,Phishing,2,7.202198262443719,125.52139612249456
3540,2020-06-17,"DUMOY (BRGY IS NOW UNDER PS 17, DCPO)",Online Scam,4,7.018769452665835,125.51810456579719
3541,2023-03-12,"BARANGAY 20-B (BRGY IS NOW UNDER PS 18, DCPO)",Homicide,3,7.063152081899603,125.45756195532135
3542,2021-12-23,TACUNAN,Assault,5,7.242707092087503,125.41836499744308
3543,2021-07-24,SUAWAN (TULI),Cyber Fraud,2,7.044076577075131,125.57727482784817
3544,2024-03-09,GUMALANG,Robbery,4,7.102793543956756,125.69676500502618
3545,2021-04-07,BAGUIO PROPER,Assault,1,7.259397676557442,125.45004891148508
3546,2022-03-30,"MATINA CROSSING (BRGY IS NOW UNDER PS 15, DCPO)",Hacking,5,7.046477593343033,125.41400544596979
3547,2021-10-15,BARANGAY 22-C,Murder,5,7.024821050685457,125.63385950454719
3548,2023-01-16,ALAMBRE,Murder,3,7.145361398524003,125.47577580200542
3549,2021-01-28,BANTOL,Theft,5,7.090725853383561,125.64889314160588
3550,2020-12-23,TIBUNGCO,Cyber Fraud,1,7.169022509345156,125.61118100011036
3551,2021-01-28,"MATINA APLAYA (BRGY UNDER PS 15, DCPO)",Physical Injury,2,7.2411414671450425,125.68370206111524
3552,2021-04-20,SASA,Cyberbullying,2,7.041144546445823,125.522678170727
3553,2020-03-16,SANTO NINO,Robbery,4,7.1742097253662855,125.59859095183519
3554,2022-11-18,"MANDUG (BRGY UNDER PS 13, DCPO)",Carnapping,5,7.151652628116959,125.53945643424399
3555,2021-10-19,"BARANGAY 9-A (POB.) (BRGY UNDER PS 14, DCPO)",Phishing,4,7.04322363580396,125.58917660919256
3556,2023-05-31,CARMEN,Homicide,2,7.187199545658695,125.53487967180233
3557,2020-10-27,SUBASTA,Cyberbullying,2,7.082092125358232,125.45658967392723
3558,2021-06-15,VICENTE HIZON SR.,Carnapping,5,7.146350295563204,125.55236922480101
3559,2022-02-19,"LOS AMIGOS (BRGY IS NOW UNDER PS 20, DCPO)",Identity Theft,3,7.0246816972831185,125.55857526043124
3560,2022-06-01,NEW VALENCIA,Vandalism,1,7.137875217164087,125.64318115447806
3561,2024-06-06,"AQUINO (BRGY IS NOW UNDER PS 18, DCPO)",Theft,3,7.091939040412846,125.62065621173808
3562,2023-02-17,MULIG,Theft,2,7.246714363355606,125.59913748718243
3563,2024-09-20,BARANGAY 11-A,Robbery,2,7.01709361809921,125.43401612866577
3564,2021-07-29,BARANGAY 39-D (POB.),Cyberbullying,4,7.125582182475499,125.61618488719911
3565,2024-01-12,BARANGAY 2-A (POB.),Illegal Drugs,5,7.137529427239431,125.55009154690636
3566,2020-05-11,CATALUNAN GRANDE,Vandalism,5,7.217501822889735,125.66822986083186
3567,2021-11-01,"TALANDANG (BRGY IS NOW UNDER PS 20, DCPO)",Phishing,2,7.172286272527063,125.67596128023916
3568,2020-06-16,"BAGO GALLERA (BRGY IS NOW UNDER PS 17, DCPO)",Physical Injury,5,7.200163701158254,125.41654697718054
3569,2022-01-10,BARANGAY 32-D,Identity Theft,1,7.233114785695527,125.64619246810635
3570,2020-10-16,TUNGKALAN,Hacking,4,7.258660892097456,125.41130921712681
3571,2022-01-23,SIRIB,Illegal Drugs,5,7.0941626490167415,125.5101508877085
3572,2022-09-28,"CATALUNAN PEQUENO (BRGY IS NOW UNDER ps 17, DCPO)",Vandalism,1,7.1614068116091705,125.56268999268633
3573,2020-06-22,BARANGAY 26-C,Homicide,2,7.25203242353176,125.44443023958814
3574,2020-07-16,"MAGTUOD (BRGY IS NOW UNDER ps 16, DCPO)",Hacking,4,7.296835339289517,125.62389414377073
3575,2022-11-13,SALAYSAY,Cyberbullying,4,7.266855793313129,125.40250641125165
3576,2023-05-10,CARMEN,Cyberbullying,5,7.111440178787313,125.45057971453022
3577,2021-05-24,"MAA (BRGY IS NOW UNDER ps 16, DCPO)",Cyberbullying,1,7.058549955165595,125.57423904895604
3578,2024-08-04,PANALUM,Theft,5,7.1468177612219765,125.61431626861119
3579,2024-03-10,GUMITAN,Cyberbullying,4,7.222492435550812,125.67499293080817
3580,2021-03-06,MALAGOS,Assault,1,7.1477707212259896,125.6116489955804
3581,2023-10-24,TORII (POB.),Robbery,2,7.1449542589941,125.60153378107647
3582,2023-09-20,BAGO OSHIRO,Phishing,4,7.25146912632454,125.5183023439052
3583,2022-03-29,BARANGAY 22-C,Illegal Drugs,4,7.108421133720156,125.40038532765804
3584,2024-03-31,BARANGAY 17-B,Phishing,4,7.257938402443494,125.43604777762069
3585,2023-06-18,BAO JOAQUIN,Illegal Drugs,1,7.122041440285517,125.56036636342682
3586,2023-11-16,"ACACIA (BRGY UNDER PS 13, DCPO)",Identity Theft,5,7.098469931703502,125.60253896575333
3587,2022-11-01,SASA,Phishing,4,7.13619697335991,125.52523448516894
3588,2024-03-17,LUBOGAN,Cyber Fraud,4,7.228734087602461,125.61920370345852
3589,2020-10-26,"TOMAS MONTEVERDE, SR. (BRGY IS NOW UNDER PS 18, DCPO)",Cyberbullying,3,7.037800608359198,125.55655868859965
3590,2023-06-26,CALINAN (POB.),Homicide,2,7.0589257647616055,125.4222528586783
3591,2022-12-01,"BARANGAY 19-B (POB.) (BRGY UNDER ps 14, DCPO)",Cyber Fraud,2,7.285433447698927,125.45760487529039
3592,2024-10-14,"BARANGAY 10-A (BRGY UNDER ps 14, DCPO)",Illegal Drugs,2,7.052647488214407,125.65199946697318
3593,2020-01-03,"BARANGAY 20-B (BRGY IS NOW UNDER PS 18, DCPO)",Phishing,5,7.170318195379316,125.61747382398734
3594,2022-06-04,"TOMAS MONTEVERDE, SR. (BRGY IS NOW UNDER PS 18, DCPO)",Carnapping,2,7.173794339998581,125.66842859610375
3595,2023-02-15,"CATALUNAN PEQUENO (BRGY IS NOW UNDER ps 17, DCPO)",Cyber Fraud,5,7.146887338615073,125.43526717473628
3596,2021-09-22,MINTAL,Hacking,3,7.193423574573045,125.69706676038453
3597,2023-08-13,76-A BUCANA,Assault,4,7.068948017739285,125.46282201418498
3598,2020-05-27,BARANGAY 39-D (POB.),Physical Injury,5,7.165798680333024,125.403533962886
3599,2020-08-22,"DUTERTE (BRGY IS NOW UNDER PS 18, DCPO)",Robbery,3,7.111651976574069,125.69922688171607
3600,2021-10-19,LASANG,Homicide,1,7.198500177888756,125.48432216563354
3601,2023-09-12,CABANTIAN,Cyberbullying,3,7.042367063011945,125.60040583575378
3602,2024-02-24,BARANGAY 38-D (OB.),Theft,2,7.171263225051843,125.4530046942529
3603,2020-11-21,LASANG,Homicide,5,7.055581106614997,125.57406855965975
3604,2023-03-21,BARANGAY 39-D (POB.),Identity Theft,3,7.083592918934511,125.67121049593636
3605,2021-11-08,BARANGAY 38-D (OB.),Assault,3,7.065612940097075,125.49605435022853
3606,2020-10-22,TUGBOK (POB.),Carnapping,5,7.054851333960645,125.60107619281331
3607,2021-08-27,LASANG,Hacking,5,7.2477132854682,125.45637107663953
3608,2020-02-09,MAPI-ILA,Carnapping,3,7.085712270298267,125.58743861961563
3609,2022-05-11,WANGAN,Robbery,4,7.278137134559334,125.50093510554525
3610,2024-04-01,DALIAO,Murder,1,7.290977957603557,125.4633624775764
3611,2024-09-03,BARANGAY 11-A,Homicide,3,7.171378140981129,125.4939546152111
3612,2023-09-27,"TOMAS MONTEVERDE, SR. (BRGY IS NOW UNDER PS 18, DCPO)",Illegal Drugs,2,7.042900336799718,125.45365232055235
3613,2024-03-08,BAYABAS,Robbery,2,7.112364473013875,125.67057483235136
3614,2023-08-30,"BARANGAY 8-A (POB.) (BRGY UNDER ps 14, DCPO)",Robbery,2,7.239319679004464,125.51915606589515
3615,2023-04-03,"AGDAO PROPER (BRGY IS NOW UNDER PS 18, DCPO)",Online Scam,2,7.1102172186091215,125.47358379149232
3616,2023-06-18,BAGO OSHIRO,Vandalism,3,7.026105165490836,125.53452235230479
3617,2023-09-21,CATALUNAN GRANDE,Vandalism,2,7.167035473278457,125.49616085004196
3618,2023-05-01,76-A BUCANA,Vandalism,3,7.25353625544881,125.623325776144
3619,2021-10-30,"TIBULOY (BRGY IS NOW UNDER PS 19, DCPO)",Online Scam,1,7.238777916143051,125.69136597356565
3620,2022-08-28,"INDANGAN (BRGY UNDER PS 13, DCPO)",Murder,2,7.052536942039106,125.5314100970093
3621,2022-11-09,WANGAN,Physical Injury,4,7.20182938432374,125.65831001999167
3622,2023-09-14,MAGSAYSAY,Homicide,3,7.066151279030694,125.56975892206789
3623,2020-02-24,"TALANDANG (BRGY IS NOW UNDER PS 20, DCPO)",Carnapping,2,7.065462260365652,125.44717069952827
3624,2024-07-23,"MAGTUOD (BRGY IS NOW UNDER ps 16, DCPO)",Vandalism,4,7.262221531991555,125.6071868226244
3625,2020-06-28,"SAN ANTONIO (BRGY IS NOW UNDER PS 18, DCPO)",Illegal Drugs,5,7.074900685822069,125.55403034913775
3626,2022-12-06,MINTAL,Hacking,2,7.078974203955403,125.59518195697564
3627,2021-02-17,BARANGAY 38-D (OB.),Homicide,1,7.00019601722839,125.6669062237715
3628,2020-05-16,SANTO NINO,Hacking,1,7.261200710237655,125.53213037119681
3629,2023-01-07,BARANGAY 3-A (POB.),Assault,3,7.23777844396274,125.67035328696521
3630,2024-01-01,DALIAO,Theft,4,7.188198680527203,125.6252007042845
3631,2022-11-19,CABANTIAN,Theft,1,7.225079729181653,125.5465814777634
3632,2022-02-03,PANACAN,Assault,2,7.045614570227348,125.5809666406974
3633,2021-02-16,TALOMO (POB.),Identity Theft,4,7.137497078376272,125.4976743397557
3634,2024-05-08,"TALANDANG (BRGY IS NOW UNDER PS 20, DCPO)",Murder,5,7.1053658162046345,125.69507918992163
3635,2020-10-11,"AGDAO PROPER (BRGY IS NOW UNDER PS 18, DCPO)",Assault,5,7.028132957877105,125.60020534891513
3636,2023-04-12,MALAGOS,Theft,5,7.145839145564477,125.41315405574899
3637,2020-07-16,WINES,Murder,2,7.276221895102791,125.49798657172441
3638,2020-12-10,"CATIGAN (BRGY IS NOW UNDER ps 19, DCPO)",Vandalism,3,7.012017735715208,125.58699433012772
3639,2020-03-19,BARANGAY 32-D,Murder,2,7.0874382740481385,125.41689998333977
3640,2022-09-20,"BARANGAY 10-A (BRGY UNDER ps 14, DCPO)",Physical Injury,4,7.062262280861711,125.40716525739575
3641,2021-03-27,TUGBOK (POB.),Assault,5,7.071443996099709,125.53500727185835
3642,2020-04-25,VICENTE HIZON SR.,Theft,5,7.272530365563813,125.4998070539078
3643,2023-06-14,"LAPU-LAPU(BRGY IS NOW UNDER PS 18, DCPO)",Theft,4,7.140420716270287,125.53148958240996
3644,2023-05-20,"AGDAO PROPER (BRGY IS NOW UNDER PS 18, DCPO)",Vandalism,5,7.139889823881946,125.47880799296401
3645,2023-11-18,ILANG,Online Scam,1,7.228172692736584,125.4494153240829
3646,2023-02-15,CALINAN (POB.),Illegal Drugs,3,7.0463476612014775,125.60674300709411
3647,2024-07-22,BARANGAY 14-B,Phishing,5,7.146179606230016,125.55437133488034
3648,2024-06-27,SALAPAWAN,Vandalism,4,7.128995564236318,125.46004626337482
3649,2024-01-10,76-A BUCANA,Identity Theft,5,7.179073207163997,125.495876827878
3650,2024-05-04,MABUHAY,Assault,3,7.299867310975132,125.577542372299
3651,2024-10-29,TAMAYONG,Identity Theft,4,7.230834668224614,125.42166880448175
3652,2021-08-18,ILANG,Robbery,3,7.119359710905228,125.44423590277987
3653,2022-05-05,BUHANGIN (POB.),Carnapping,4,7.248265915682214,125.42197368123222
3654,2023-06-08,SUAWAN (TULI),Robbery,4,7.051212508993744,125.64369519981423
3655,2021-09-23,"BAGO GALLERA (BRGY IS NOW UNDER PS 17, DCPO)",Homicide,3,7.009139105892688,125.6257227699636
3656,2021-12-17,MALAGOS,Theft,3,7.061334511739282,125.62599387956378
3657,2020-04-14,"TOMAS MONTEVERDE, SR. (BRGY IS NOW UNDER PS 18, DCPO)",Vandalism,1,7.102123466834278,125.6148976030428
3658,2020-08-27,MALABOG,Identity Theft,2,7.1531742272378676,125.60081562710097
3659,2024-01-04,"MANDUG (BRGY UNDER PS 13, DCPO)",Robbery,1,7.18453874216236,125.54309757461345
3660,2021-06-12,ALFONSO ANGLIONGTO SR,Phishing,5,7.273181715164326,125.59268344905213
3661,2021-09-22,BARANGAY 5-A (POB.),Homicide,1,7.152956202865138,125.4115084664364
3662,2022-06-14,"BAGO GALLERA (BRGY IS NOW UNDER PS 17, DCPO)",Phishing,2,7.150382693387718,125.58643932679703
3663,2021-07-20,TALOMO RIVER,Identity Theft,5,7.015072902946895,125.63336331166107
3664,2021-04-24,"ANGALAN (BRGY IS NOW UNDER PS 20, DCPO)",Identity Theft,1,7.010473465796867,125.55010750811532
3665,2022-11-21,PAQUIBATO (POB.),Illegal Drugs,1,7.165347988574911,125.50725399852817
3666,2021-06-10,TIGATTO,Online Scam,2,7.131453583974503,125.4832280204403
3667,2020-03-02,GUMALANG,Assault,3,7.251754118494089,125.59284061504863
3668,2020-01-09,LACSON,Online Scam,3,7.048203875413553,125.60784035958898
3669,2021-12-18,MARILOG,Carnapping,3,7.0074914986351144,125.66129027995876
3670,2023-09-30,"CATALUNAN PEQUENO (BRGY IS NOW UNDER ps 17, DCPO)",Phishing,5,7.134711630379038,125.5027002247383
3671,2022-07-30,BARANGAY 28-C,Physical Injury,4,7.071243567025677,125.63093169221568
3672,2024-09-14,"ACACIA (BRGY UNDER PS 13, DCPO)",Robbery,5,7.0148843120016515,125.5684067472568
3673,2021-07-07,"ANGALAN (BRGY IS NOW UNDER PS 20, DCPO)",Illegal Drugs,4,7.217379486054289,125.66485094720343
3674,2021-09-17,"DUTERTE (BRGY IS NOW UNDER PS 18, DCPO)",Cyber Fraud,3,7.033477899987174,125.55834363248869
3675,2020-10-18,"CATALUNAN PEQUENO (BRGY IS NOW UNDER ps 17, DCPO)",Cyberbullying,2,7.182495850002331,125.55528894851939
3676,2023-12-06,WANGAN,Homicide,3,7.084314925050067,125.57336312443228
3677,2020-03-19,MARAPANGI,Assault,2,7.052048815106507,125.62479460654274
3678,2021-02-02,MAHAYAG,Carnapping,4,7.113925456875795,125.68940714364854
3679,2024-04-07,SANTO NINO,Assault,2,7.240433732866886,125.42206900626473
3680,2024-09-19,NEW VALENCIA,Physical Injury,1,7.117628073071372,125.41603038071732
3681,2021-12-09,WINES,Theft,5,7.225230894763317,125.68126510122221
3682,2021-03-13,SALAPAWAN,Hacking,1,7.037645889039745,125.55896268765547
3683,2023-10-31,VICENTE HIZON SR.,Illegal Drugs,1,7.231831425899523,125.58447090437008
3684,2023-11-22,RIVERSIDE,Illegal Drugs,4,7.071079997471995,125.54472708047842
3685,2022-04-28,FATIMA (BENOWANG),Hacking,4,7.203217938966661,125.42809723578225
3686,2022-10-25,CABANTIAN,Assault,2,7.169734466452299,125.6304268135256
3687,2021-08-15,LUBOGAN,Illegal Drugs,4,7.278743415163506,125.62416739352658
3688,2021-04-13,RIVERSIDE,Homicide,2,7.116196755392594,125.49351099644785
3689,2020-12-23,76-A (BUCANA),Homicide,2,7.019849556650332,125.49187177356852
3690,2022-06-06,TAMAYONG,Cyber Fraud,2,7.005746645665376,125.65135241427166
3691,2022-04-12,"BARANGAY 10-A (BRGY UNDER ps 14, DCPO)",Cyber Fraud,2,7.248057568291825,125.4217071773224
3692,2023-11-09,BARANGAY 5-A (POB.),Physical Injury,5,7.157420691298429,125.66433154450698
3693,2021-07-21,TALOMO RIVER,Identity Theft,2,7.2325732155504845,125.47699850696878
3694,2023-01-31,"WAAN (BRGY UNDER ps 13, DCPO)",Carnapping,2,7.070327680003454,125.57789542432666
3695,2021-06-16,"BARANGAY 8-A (POB.) (BRGY UNDER ps 14, DCPO)",Physical Injury,5,7.10352512365397,125.68079825370053
3696,2024-06-11,SASA,Phishing,5,7.009031161663396,125.603436750461
3697,2021-09-03,PANALUM,Hacking,2,7.288447697372233,125.52432894374012
3698,2022-05-24,TAMAYONG,Phishing,2,7.200360372010244,125.60686026267163
3699,2021-07-12,"MATINA CROSSING (BRGY IS NOW UNDER PS 15, DCPO)",Robbery,4,7.279961526327792,125.50319389089492
3700,2023-08-06,SAN ISIDRO,Hacking,1,7.0796489222287216,125.48317752490476
3701,2022-03-09,TIGATTO,Identity Theft,4,7.183439083367698,125.6990049833804
3702,2022-08-10,DALIAO,Murder,4,7.203549990487791,125.62523706935394
3703,2021-04-26,TIGATTO,Homicide,1,7.095264910077277,125.59341599321455
3704,2022-04-21,BANTOL,Physical Injury,2,7.254432770504689,125.5065868929658
3705,2024-04-17,LAMANAN,Illegal Drugs,1,7.284148438870075,125.41474824874652
3706,2021-10-16,TORII (POB.),Cyber Fraud,4,7.265456535308801,125.40931706281056
3707,2020-01-21,RIVERSIDE,Theft,3,7.221720092781812,125.56625437663465
3708,2022-08-08,BINUGAO,Online Scam,3,7.083239403917486,125.62860981631172
3709,2020-03-15,BAGUIO PROPER,Hacking,3,7.08448481263169,125.56121375713316
3710,2020-12-03,CARMEN,Homicide,3,7.289008096133811,125.65223552158174
3711,2020-04-11,BARANGAY 27-C,Phishing,5,7.003085348780708,125.41002795992797
3712,2022-01-28,"BARANGAY 20-B (BRGY IS NOW UNDER PS 18, DCPO)",Phishing,1,7.214814991972643,125.51002562292778
3713,2021-11-26,"AGDAO PROPER (BRGY IS NOW UNDER PS 18, DCPO)",Hacking,5,7.2118738487665786,125.47112111735225
3714,2020-07-27,"BARANGAY 8-A (POB.) (BRGY UNDER ps 14, DCPO)",Cyberbullying,2,7.186806862284939,125.53418189044714
3715,2020-01-25,BARANGAY 37-D,Cyber Fraud,1,7.29703265382606,125.42171291795825
3716,2021-07-26,"BALIOK (BRGY IS NOW UNDER PS 17, DCPO)",Carnapping,1,7.093563830729117,125.68623949247133
3717,2021-10-14,"BALIOK (BRGY IS NOW UNDER PS 17, DCPO)",Carnapping,4,7.101991559137974,125.4669766203208
3718,2024-01-12,TALOMO (POB.),Identity Theft,2,7.023681820883967,125.67669233264508
3719,2023-03-12,SALOY,Robbery,2,7.132839440963121,125.527767946511
3720,2024-04-19,"AQUINO (BRGY IS NOW UNDER PS 18, DCPO)",Assault,1,7.0783145578704545,125.69565723997657
3721,2021-11-06,PANALUM,Assault,1,7.103016010653294,125.56621751503806
3722,2021-02-16,TUNGKALAN,Murder,5,7.250371537076688,125.67924985925275
3723,2024-09-07,BARANGAY 13-B,Theft,4,7.280645354058248,125.40160469660827
3724,2023-05-19,BARANGAY 11-A,Carnapping,4,7.055719921601556,125.62447164185427
3725,2024-04-17,"CATIGAN (BRGY IS NOW UNDER ps 19, DCPO)",Hacking,3,7.11175267946604,125.67091519593076
3726,2023-07-19,MATINA PANGI,Identity Theft,1,7.2785891686346185,125.44191617009369
3727,2020-03-07,"DUTERTE (BRGY IS NOW UNDER PS 18, DCPO)",Cyberbullying,2,7.018542538206767,125.42883775551965
3728,2022-07-09,BAO JOAQUIN,Vandalism,1,7.027708158433414,125.5273717821558
3729,2021-10-28,MAPI-ILA,Robbery,3,7.048837296761869,125.68010367183989
3730,2020-01-06,"TAGURANO (BRGY IS NOW UNDER PS 19, DCPO)",Homicide,2,7.178563850238063,125.56271596805713
3731,2023-02-10,LIZADA,Homicide,1,7.045141681301799,125.55823693911653
3732,2022-08-27,LASANG,Carnapping,5,7.2904229144352195,125.4423378354898
3733,2021-02-19,SALUMAY,Murder,4,7.134014358177556,125.40023685332797
3734,2024-08-31,EDEN,Cyber Fraud,3,7.150455388105049,125.64304202722364
3735,2021-03-18,WANGAN,Phishing,5,7.073997584741622,125.42627236889588
3736,2021-11-04,TORII (POB.),Robbery,2,7.14128807573042,125.5901549456206
3737,2021-10-17,BARANGAY 14-B,Cyberbullying,2,7.198574089791103,125.67438493635456
3738,2020-02-12,"TOMAS MONTEVERDE, SR. (BRGY IS NOW UNDER PS 18, DCPO)",Hacking,5,7.225353141086213,125.46259557394754
3739,2021-05-12,"BALENGAENG (BRGY IS NOW UNDER PS 20, DCPO)",Cyberbullying,2,7.226160424812973,125.59958185087108
3740,2024-06-02,TAPAK,Hacking,5,7.173367333808226,125.42360957301226
3741,2020-01-15,BAGANIHAN,Phishing,4,7.271307932498157,125.58112654315129
3742,2024-09-25,NEW VALENCIA,Online Scam,1,7.245222354191832,125.44917951628597
3743,2021-01-20,BARANGAY 14-B,Homicide,2,7.227114434409588,125.62078606815456
3744,2023-11-20,"TALANDANG (BRGY IS NOW UNDER PS 20, DCPO)",Online Scam,2,7.016681656504138,125.49036938843818
3745,2023-08-28,40-D BOLTON ISLA,Hacking,4,7.002063388665895,125.5390173026414
3746,2022-09-12,"TOMAS MONTEVERDE, SR. (BRGY IS NOW UNDER PS 18, DCPO)",Hacking,2,7.063734183158642,125.57982916260829
3747,2021-07-21,NEW VALENCIA,Cyber Fraud,1,7.199057078174036,125.45138202319988
